,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
1912,31,22,393,0,0,1.0,1,0.0,1,1,0
1913,53,20,460,0,0,1.0,1,0.0,1,1,0
1914,40,20,498,0,0,1.0,1,0.0,1,1,0
1915,47,13,483,0,0,1.0,1,0.0,1,1,0
1916,45,16,438,0,0,1.0,1,0.0,1,1,0
1917,51,19,511,0,0,1.0,1,0.0,1,1,0
1918,49,21,527,0,0,1.0,1,0.0,1,1,0
1919,54,22,517,0,0,1.0,1,0.0,1,1,0
1920,44,16,355,0,0,1.0,1,0.0,1,1,0
1921,35,20,412,0,0,1.0,1,0.0,1,1,0
1922,54,18,456,0,0,1.0,1,0.0,1,1,0
1923,41,9,440,0,0,1.0,1,0.0,1,1,0
1924,38,26,464,0,0,1.0,1,0.0,1,1,0
1925,39,24,390,0,0,1.0,1,0.0,1,1,0
1926,25,12,394,0,0,1.0,1,0.0,1,1,0
1927,35,18,421,0,0,1.0,1,0.0,1,1,0
1928,48,13,403,0,0,1.0,1,0.0,1,1,0
1929,38,24,404,0,0,1.0,1,0.0,1,1,0
1930,39,19,377,0,0,1.0,1,0.0,1,0,0
1931,46,17,397,0,0,1.0,1,0.0,1,1,0
1932,45,21,399,0,0,1.0,1,0.0,1,1,0
1933,33,21,414,0,0,1.0,1,0.0,1,1,0
1934,41,23,431,0,0,1.0,1,0.0,1,1,0
1935,39,15,395,0,0,1.0,1,0.0,1,1,0
1936,52,26,398,0,0,1.0,1,0.0,1,0,0
1937,35,13,379,0,0,1.0,1,0.0,1,1,0
1938,45,21,484,0,0,1.0,1,0.0,1,0,0
1939,39,14,529,0,0,1.0,1,0.0,1,1,0
1940,28,21,464,0,0,1.0,1,0.0,1,1,0
1941,34,10,415,0,0,1.0,1,0.0,1,1,0
1942,47,19,384,0,0,1.0,1,0.0,1,1,0
1943,43,27,400,0,0,1.0,1,0.0,1,1,0
1944,42,19,401,0,0,1.0,1,0.0,1,1,0
1945,34,13,429,0,0,1.0,1,0.0,1,1,0
1946,32,13,374,0,0,1.0,1,0.0,1,1,0
1947,37,22,363,0,0,1.0,1,0.0,1,1,0
1948,44,25,400,0,0,1.0,1,0.0,1,1,0
1949,38,10,405,0,0,1.0,1,0.0,1,1,0
1950,31,20,397,0,0,1.0,1,0.0,1,1,0
1951,54,18,400,0,0,1.0,1,0.0,1,1,0
1952,29,18,373,0,0,1.0,1,0.0,1,1,0
1953,28,18,390,0,0,1.0,1,0.0,1,1,0
1954,35,11,394,0,0,1.0,1,0.0,1,0,0
1955,39,18,382,0,0,1.0,1,0.0,1,1,0
1956,42,21,418,0,0,1.0,1,0.0,1,1,0
1957,29,12,365,0,0,1.0,1,0.0,1,1,0
1958,36,19,394,0,0,1.0,1,0.0,1,1,0
1959,41,24,431,0,0,1.0,1,0.0,1,1,0
1960,46,15,399,0,0,1.0,1,0.0,1,1,0
1961,30,15,381,0,0,1.0,1,0.0,1,1,0
1962,40,23,389,0,0,1.0,1,0.0,1,1,0
1963,37,15,384,0,0,1.0,1,0.0,1,1,0
1964,42,10,388,0,0,1.0,1,0.0,1,1,0
1965,37,19,411,0,0,1.0,1,0.0,1,1,0
1966,27,20,359,0,0,1.0,1,0.0,1,1,0
1967,36,18,353,0,0,1.0,1,0.0,1,1,0
1968,41,19,354,0,0,1.0,1,0.0,1,1,0
1969,44,16,402,0,0,1.0,1,0.0,1,1,0
1970,38,15,344,0,0,1.0,1,0.0,1,1,0
1971,33,23,408,0,0,1.0,1,0.0,1,1,0
1972,38,20,365,0,0,1.0,1,0.0,1,1,0
1973,31,25,360,0,0,1.0,1,0.0,1,1,0
1974,30,20,358,0,0,1.0,1,0.0,1,0,0
1975,49,12,366,0,0,1.0,1,0.0,1,1,0
1976,38,18,364,0,0,1.0,1,0.0,1,0,0
1977,149,43,936,0,0,1.0,1,0.0,1,1,0
1978,47,21,365,0,0,1.0,1,0.0,1,1,0
1979,34,20,406,0,0,1.0,1,0.0,1,1,0
1980,40,18,386,0,0,1.0,1,0.0,1,1,0
1981,43,14,404,0,0,1.0,1,0.0,1,0,0
1982,37,13,404,0,0,1.0,1,0.0,1,0,0
1983,33,18,390,0,0,1.0,1,0.0,1,1,0
1984,44,14,398,0,0,1.0,1,0.0,1,1,0
1985,33,15,340,1,0,1.0,1,0.0,1,1,0
1986,40,18,452,0,0,1.0,1,0.0,1,1,0
1987,27,21,365,0,0,1.0,1,0.0,1,1,0
1988,44,16,385,0,0,1.0,1,0.0,1,1,0
1989,36,18,373,0,0,1.0,1,0.0,1,1,0
1990,38,25,379,0,0,1.0,1,0.0,1,1,0
1991,39,28,407,0,0,1.0,1,0.0,1,0,0
1992,30,20,407,0,0,1.0,1,0.0,1,1,0
1993,30,16,385,0,0,1.0,1,0.0,1,1,0
1994,51,16,375,0,0,1.0,1,0.0,1,1,0
1995,38,13,391,0,0,1.0,1,0.0,1,1,0
1996,35,17,360,0,0,1.0,1,0.0,1,1,0
1997,111,32,954,0,0,1.0,1,0.0,1,1,0
1998,51,23,351,0,0,1.0,1,0.0,1,1,0
1999,40,23,407,0,0,1.0,1,0.0,1,1,0
2000,38,18,381,0,0,1.0,1,0.0,1,1,0
2001,28,12,402,0,0,1.0,1,0.0,1,1,0
2002,50,12,393,0,0,1.0,1,0.0,1,1,0
2003,39,14,379,0,0,1.0,1,0.0,1,1,0
2004,37,21,337,0,0,1.0,1,0.0,1,1,0
2005,37,21,424,0,0,1.0,1,0.0,1,1,0
2006,36,19,384,0,0,1.0,1,0.0,1,0,0
2007,37,21,360,0,0,1.0,1,0.0,1,1,0
2008,34,16,380,0,0,1.0,1,0.0,1,1,0
2009,36,16,346,0,0,1.0,1,0.0,1,1,0
2010,46,15,422,0,0,1.0,1,0.0,1,0,0
2011,33,22,432,0,0,1.0,1,0.0,1,1,0
2012,14,18,315,0,0,1.0,1,0.0,1,1,0
2013,38,24,395,0,0,1.0,1,0.0,1,1,0
2014,40,18,358,0,0,1.0,1,0.0,1,1,0
2015,31,16,329,0,0,1.0,1,0.0,1,1,0
2016,61,29,476,0,0,1.0,1,0.0,1,1,0
2017,42,19,368,0,0,1.0,1,0.0,1,1,0
2018,33,25,342,0,0,1.0,1,0.0,1,1,0
2019,25,20,388,0,0,1.0,1,0.0,1,1,0
2020,37,24,373,0,0,1.0,1,0.0,1,1,0
2021,23,10,339,0,0,1.0,1,0.0,1,1,0
2022,30,17,355,0,0,1.0,1,0.0,1,0,0
2023,35,21,349,0,0,1.0,1,0.0,1,1,0
2024,40,18,365,0,0,1.0,1,0.0,1,1,0
2025,47,13,366,0,0,1.0,1,0.0,1,1,0
2026,42,20,349,0,0,1.0,1,0.0,1,1,0
2027,34,20,370,0,0,1.0,1,0.0,1,1,0
2028,29,15,336,0,0,1.0,1,0.0,1,1,0
2029,36,18,338,0,0,1.0,1,0.0,1,1,0
2030,39,23,373,0,0,1.0,1,0.0,1,0,0
2031,25,17,377,0,0,1.0,1,0.0,1,1,0
2032,35,17,333,0,0,1.0,1,0.0,1,0,0
2033,42,20,337,0,0,1.0,1,0.0,1,1,0
2034,35,19,326,0,0,1.0,1,0.0,1,1,0
2035,42,20,407,0,0,1.0,1,0.0,1,1,0
2036,39,20,366,0,0,1.0,1,0.0,1,1,0
2037,48,23,389,0,0,1.0,1,0.0,1,1,0
2038,31,14,351,0,0,1.0,1,0.0,1,0,0
2039,50,14,365,0,0,1.0,1,0.0,1,1,0
2040,37,19,337,0,0,1.0,1,0.0,1,1,0
2041,46,8,398,0,0,1.0,1,0.0,1,1,0
2042,42,18,381,0,0,1.0,1,0.0,1,1,0
2043,30,14,300,0,0,1.0,1,0.0,1,1,0
2044,37,20,383,0,0,1.0,1,0.0,1,1,0
2045,42,11,362,0,0,1.0,1,0.0,1,1,0
2046,33,14,365,0,0,1.0,1,0.0,1,1,0
2047,27,18,371,0,0,1.0,1,0.0,1,0,0
2048,34,16,349,0,0,1.0,1,0.0,1,1,0
2049,26,16,369,0,0,1.0,1,0.0,1,1,0
2050,33,16,330,0,0,1.0,1,0.0,1,1,0
2051,41,15,369,0,0,1.0,1,0.0,1,1,0
2052,23,18,357,0,0,1.0,1,0.0,1,1,0
2053,41,10,361,0,0,1.0,1,0.0,1,1,0
2054,30,24,406,0,0,1.0,1,0.0,1,1,0
2055,50,18,333,0,0,1.0,1,0.0,1,1,0
2056,30,12,322,0,0,1.0,1,0.0,1,0,0
2057,37,16,345,0,0,1.0,1,0.0,1,1,0
2058,39,18,334,0,0,1.0,1,0.0,1,0,0
2059,41,11,370,0,0,1.0,1,0.0,1,1,0
2060,32,18,390,0,0,1.0,1,0.0,1,1,0
2061,39,18,394,0,0,1.0,1,0.0,1,0,0
2062,27,23,349,0,0,1.0,1,0.0,1,0,0
2063,54,23,459,0,0,1.0,1,0.0,1,1,0
2064,39,19,336,0,0,1.0,1,0.0,1,1,0
2065,34,25,361,0,0,1.0,1,0.0,1,1,0
2066,33,20,321,0,0,1.0,1,0.0,1,0,0
2067,32,17,310,0,0,1.0,1,0.0,1,1,0
2068,62,13,515,0,0,1.0,1,0.0,1,0,0
2069,39,17,341,0,0,1.0,1,0.0,1,1,0
2070,47,17,345,0,0,1.0,1,0.0,1,1,0
2071,32,23,353,0,0,1.0,1,0.0,1,1,0
2072,28,18,350,0,0,1.0,1,0.0,1,1,0
2073,31,22,285,0,0,1.0,1,0.0,1,1,0
2074,38,16,384,0,0,1.0,1,0.0,1,1,0
2075,39,11,317,0,0,1.0,1,0.0,1,1,0
2076,41,25,367,0,0,1.0,1,0.0,1,1,0
2077,71,25,503,0,0,1.0,1,0.0,1,1,0
2078,28,15,394,0,0,1.0,1,0.0,1,1,0
2079,63,26,532,0,0,1.0,1,0.0,1,1,0
2080,36,22,346,0,0,1.0,1,0.0,1,1,0
2081,35,22,340,0,0,1.0,1,0.0,1,0,0
2082,50,22,453,0,0,1.0,1,0.0,1,1,0
2083,60,24,521,0,0,1.0,1,0.0,1,1,0
2084,56,27,490,0,0,1.0,1,0.0,1,1,0
2085,39,23,359,0,0,1.0,1,0.0,1,0,0
2086,29,19,340,0,0,1.0,1,0.0,1,0,0
2087,35,22,372,0,0,1.0,1,0.0,1,1,0
2088,40,13,385,0,0,1.0,1,0.0,1,1,0
2089,36,15,320,0,0,1.0,1,0.0,1,1,0
2090,17,15,312,0,0,1.0,1,0.0,1,1,0
2091,37,13,310,0,0,1.0,1,0.0,1,1,0
2092,29,18,318,0,0,1.0,1,0.0,1,0,0
2093,23,22,357,0,0,1.0,1,0.0,1,1,0
2094,48,20,330,0,0,1.0,1,0.0,1,0,0
2095,39,26,360,0,0,1.0,1,0.0,1,1,0
2096,42,19,330,0,0,1.0,1,0.0,1,0,0
2097,25,15,364,0,0,1.0,1,0.0,1,1,0
2098,34,12,346,0,0,1.0,1,0.0,1,1,0
2099,38,21,338,0,0,1.0,1,0.0,1,1,0
2100,61,28,530,0,0,1.0,1,0.0,1,1,0
2101,32,17,315,0,0,1.0,1,0.0,1,1,0
2102,39,18,305,0,0,1.0,1,0.0,1,1,0
2103,56,20,539,0,0,1.0,1,0.0,1,1,0
2104,60,22,528,0,0,1.0,1,0.0,1,1,0
2105,46,14,336,0,0,1.0,1,0.0,1,1,0
2106,28,9,338,0,0,1.0,1,0.0,1,1,0
2107,39,14,370,0,0,1.0,1,0.0,1,1,0
2108,28,14,321,0,0,1.0,1,0.0,1,1,0
2109,36,22,314,0,0,1.0,1,0.0,1,1,0
2110,29,13,312,0,0,1.0,1,0.0,1,1,0
2111,50,25,443,0,0,1.0,1,0.0,1,1,0
2112,28,16,327,0,0,1.0,1,0.0,1,1,0
2113,60,23,501,0,0,1.0,1,0.0,1,1,0
2114,33,12,320,0,0,1.0,1,0.0,1,0,0
2115,51,18,403,0,0,1.0,1,0.0,1,1,0
2116,50,15,372,0,0,1.0,1,0.0,1,1,0
2117,62,25,519,0,0,1.0,1,0.0,1,1,0
2118,50,23,539,0,0,1.0,1,0.0,1,1,0
2119,32,23,344,0,0,1.0,1,0.0,1,1,0
2120,33,20,348,0,0,1.0,1,0.0,1,1,0
2121,38,14,315,0,0,1.0,1,0.0,1,1,0
2122,57,27,520,0,0,1.0,1,0.0,1,1,0
2123,29,8,344,0,0,1.0,1,0.0,1,1,0
2124,28,19,353,0,0,1.0,1,0.0,1,1,0
2125,24,12,327,0,0,1.0,1,0.0,1,1,0
2126,30,17,318,0,0,1.0,1,0.0,1,1,0
2127,42,12,356,0,0,1.0,1,0.0,1,1,0
2128,45,20,370,0,0,1.0,1,0.0,1,1,0
2129,31,23,350,0,0,1.0,1,0.0,1,0,0
2130,37,19,388,0,0,1.0,1,0.0,1,1,0
2131,41,18,333,0,0,1.0,1,0.0,1,1,0
2132,41,16,343,0,0,1.0,1,0.0,1,1,0
2133,37,21,336,0,0,1.0,1,0.0,1,1,0
2134,38,16,429,0,0,1.0,1,0.0,1,1,0
2135,27,12,312,0,0,1.0,1,0.0,1,1,0
2136,46,11,408,0,0,1.0,1,0.0,1,1,0
2137,34,16,319,0,0,1.0,1,0.0,1,1,0
2138,28,13,346,0,0,1.0,1,0.0,1,1,0
2139,34,25,328,0,0,1.0,1,0.0,1,1,0
2140,23,17,295,0,0,1.0,1,0.0,1,0,0
2141,30,19,304,0,0,1.0,1,0.0,1,1,0
2142,36,12,334,0,0,1.0,1,0.0,1,1,0
2143,31,24,379,0,0,1.0,1,0.0,1,0,0
2144,42,14,347,0,0,1.0,1,0.0,1,1,0
2145,27,10,336,0,0,1.0,1,0.0,1,1,0
2146,35,13,321,0,0,1.0,1,0.0,1,1,0
2147,31,21,335,0,0,1.0,1,0.0,1,1,0
2148,20,15,353,0,0,1.0,1,0.0,1,1,0
2149,37,16,373,0,0,1.0,1,0.0,1,1,0
2150,31,13,329,0,0,1.0,1,0.0,1,1,0
2151,21,17,362,0,0,1.0,1,0.0,1,1,0
2152,34,15,337,0,0,1.0,1,0.0,1,1,0
2153,26,17,344,0,0,1.0,1,0.0,1,1,0
2154,41,20,332,0,0,1.0,1,0.0,1,1,0
2155,35,16,334,0,0,1.0,1,0.0,1,1,0
2156,39,11,319,0,0,1.0,1,0.0,1,1,0
2157,29,8,342,0,0,1.0,1,0.0,1,1,0
2158,27,16,310,0,0,1.0,1,0.0,1,1,0
2159,26,17,300,0,0,1.0,1,0.0,1,0,0
2160,33,13,334,0,0,1.0,1,0.0,1,1,0
2161,39,18,312,0,0,1.0,1,0.0,1,1,0
2162,42,24,349,0,0,1.0,1,0.0,1,0,0
2163,27,15,348,1,0,1.0,1,0.0,1,1,0
2164,30,25,299,0,0,1.0,1,0.0,1,1,0
2165,42,14,348,0,0,1.0,1,0.0,1,1,0
2166,35,20,309,0,0,1.0,1,0.0,1,1,0
2167,52,17,418,0,0,1.0,1,0.0,1,1,0
2168,26,17,333,0,0,1.0,1,0.0,1,1,0
2169,35,20,350,0,0,1.0,1,0.0,1,0,0
2170,30,17,351,0,0,1.0,1,0.0,1,0,0
2171,44,10,394,0,0,1.0,1,0.0,1,0,0
2172,39,15,332,0,0,1.0,1,0.0,1,0,0
2173,41,16,311,0,0,1.0,1,0.0,1,1,0
2174,36,14,332,0,0,1.0,1,0.0,1,1,0
2175,35,14,273,0,0,1.0,1,0.0,1,1,0
2176,34,16,336,1,0,1.0,1,0.0,1,1,0
2177,30,15,343,0,0,1.0,1,0.0,1,1,0
2178,29,22,293,0,0,1.0,1,0.0,1,0,0
2179,31,17,343,0,0,1.0,1,0.0,1,1,0
2180,33,12,302,0,0,1.0,1,0.0,1,1,0
2181,35,15,326,0,0,1.0,1,0.0,1,1,0
2182,36,18,328,0,0,1.0,1,0.0,1,1,0
2183,50,11,355,0,0,1.0,1,0.0,1,1,0
2184,21,11,329,0,0,1.0,1,0.0,1,1,0
2185,33,20,322,0,0,1.0,1,0.0,1,1,0
2186,25,12,311,0,0,1.0,1,0.0,1,1,0
2187,33,10,276,0,0,1.0,1,0.0,1,0,0
2188,36,12,350,0,0,1.0,1,0.0,1,1,0
2189,32,16,316,0,0,1.0,1,0.0,1,1,0
2190,34,18,333,0,0,1.0,1,0.0,1,1,0
2191,46,16,374,0,0,1.0,1,0.0,1,1,0
2192,31,19,370,0,0,1.0,1,0.0,1,1,0
2193,24,7,321,0,0,1.0,1,0.0,1,1,0
2194,32,12,321,0,0,1.0,1,0.0,1,1,0
2195,34,13,330,0,0,1.0,1,0.0,1,1,0
2196,48,20,412,0,0,1.0,1,0.0,1,1,0
2197,39,23,371,0,0,1.0,1,0.0,1,1,0
2198,33,29,313,0,0,1.0,1,0.0,1,1,0
2199,42,22,312,0,0,1.0,1,0.0,1,1,0
2200,36,17,335,0,0,1.0,1,0.0,1,1,0
2201,31,19,337,0,0,1.0,1,0.0,1,1,0
2202,35,15,308,0,0,1.0,1,0.0,1,1,0
2203,20,11,354,0,0,1.0,1,0.0,1,1,0
2204,41,14,330,0,0,1.0,1,0.0,1,1,0
2205,35,14,327,0,0,1.0,1,0.0,1,1,0
2206,26,19,323,0,0,1.0,1,0.0,1,0,0
2207,26,17,325,0,0,1.0,1,0.0,1,1,0
2208,42,9,333,0,0,1.0,1,0.0,1,1,0
2209,26,23,341,0,0,1.0,1,0.0,1,1,0
2210,30,12,333,0,0,1.0,1,0.0,1,0,0
2211,59,22,540,0,0,1.0,1,0.0,1,1,0
2212,47,15,520,0,0,1.0,1,0.0,1,1,0
2213,53,17,536,0,0,1.0,1,0.0,1,0,0
2214,32,17,325,0,0,1.0,1,0.0,1,1,0
2215,34,23,354,0,0,1.0,1,0.0,1,0,0
2216,30,17,314,0,0,1.0,1,0.0,1,1,0
2217,32,18,302,0,0,1.0,1,0.0,1,1,0
2218,35,10,293,0,0,1.0,1,0.0,1,1,0
2219,61,30,535,0,0,1.0,1,0.0,1,1,0
2220,29,20,333,0,0,1.0,1,0.0,1,1,0
2221,33,18,326,0,0,1.0,1,0.0,1,1,0
2222,33,13,314,0,0,1.0,1,0.0,1,1,0
2223,29,27,361,0,0,1.0,1,0.0,1,1,0
2224,33,12,327,0,0,1.0,1,0.0,1,1,0
2225,36,15,322,0,0,1.0,1,0.0,1,1,0
2226,43,14,317,0,0,1.0,1,0.0,1,1,0
2227,31,18,347,0,0,1.0,1,0.0,1,1,0
2228,16,15,322,0,0,1.0,1,0.0,1,1,0
2229,26,14,314,0,0,1.0,1,0.0,1,1,0
2230,30,13,307,0,0,1.0,1,0.0,1,1,0
2231,32,17,319,0,0,1.0,1,0.0,1,0,0
2232,48,14,361,0,0,1.0,1,0.0,1,1,0
2233,26,17,313,0,0,1.0,1,0.0,1,0,0
2234,40,15,338,0,0,1.0,1,0.0,1,1,0
2235,26,14,323,0,0,1.0,1,0.0,1,1,0
2236,30,10,292,0,0,1.0,1,0.0,1,1,0
2237,28,13,347,0,0,1.0,1,0.0,1,1,0
2238,27,20,299,0,0,1.0,1,0.0,1,1,0
2239,19,21,276,0,0,1.0,1,0.0,1,1,0
2240,28,16,299,0,0,1.0,1,0.0,1,0,0
2241,23,15,324,0,0,1.0,1,0.0,1,1,0
2242,32,17,336,0,0,1.0,1,0.0,1,1,0
2243,23,19,310,0,0,1.0,1,0.0,1,1,0
2244,31,12,305,0,0,1.0,1,0.0,1,1,0
2245,24,17,305,0,0,1.0,1,0.0,1,1,0
2246,25,14,348,0,0,1.0,1,0.0,1,1,0
2247,30,17,295,0,0,1.0,1,0.0,1,1,0
2248,34,22,286,0,0,1.0,1,0.0,1,1,0
2249,38,23,323,0,0,1.0,1,0.0,1,1,0
2250,37,25,323,0,0,1.0,1,0.0,1,1,0
2251,38,17,288,2,0,1.0,1,0.0,1,0,0
2252,54,23,517,0,0,1.0,1,0.0,1,1,0
2253,29,18,263,0,0,1.0,1,0.0,1,1,0
2254,44,16,326,0,0,1.0,1,0.0,1,1,0
2255,22,18,305,0,0,1.0,1,0.0,1,1,0
2256,26,18,303,0,0,1.0,1,0.0,1,1,0
2257,29,18,324,0,0,1.0,1,0.0,1,1,0
2258,36,21,313,0,0,1.0,1,0.0,1,1,0
2259,35,15,294,0,0,1.0,1,0.0,1,1,0
2260,28,25,318,0,0,1.0,1,0.0,1,1,0
2261,39,16,336,0,0,1.0,1,0.0,1,1,0
2262,44,17,323,0,0,1.0,1,0.0,1,1,0
2263,24,32,265,0,0,1.0,1,0.0,1,0,0
2264,27,18,301,0,0,1.0,1,0.0,1,1,0
2265,35,18,314,0,0,1.0,1,0.0,1,1,0
2266,31,17,322,0,0,1.0,1,0.0,1,1,0
2267,26,14,305,0,0,1.0,1,0.0,1,1,0
2268,30,15,321,0,0,1.0,1,0.0,1,1,0
2269,29,20,309,0,0,1.0,1,0.0,1,1,0
2270,35,16,306,0,0,1.0,1,0.0,1,1,0
2271,33,9,298,0,0,1.0,1,0.0,1,1,0
2272,54,24,657,0,0,1.0,1,0.0,1,1,0
2273,23,20,308,0,0,1.0,1,0.0,1,0,0
2274,20,18,317,0,0,1.0,1,0.0,1,1,0
2275,28,13,332,0,0,1.0,1,0.0,1,1,0
2276,33,16,323,0,0,1.0,1,0.0,1,1,0
2277,28,11,306,0,0,1.0,1,0.0,1,0,0
2278,58,23,461,0,0,1.0,1,0.0,1,1,0
2279,26,14,326,0,0,1.0,1,0.0,1,0,0
2280,32,32,326,0,0,1.0,1,0.0,1,1,0
2281,32,15,328,0,0,1.0,1,0.0,1,1,0
2282,21,16,288,0,0,1.0,1,0.0,1,1,0
2283,57,22,468,0,0,1.0,1,0.0,1,1,0
2284,33,17,326,0,0,1.0,1,0.0,1,1,0
2285,28,24,320,0,0,1.0,1,0.0,1,1,0
2286,35,15,321,0,0,1.0,1,0.0,1,1,0
2287,32,23,352,0,0,1.0,1,0.0,1,1,0
2288,32,22,351,0,0,1.0,1,0.0,1,1,0
2289,54,17,536,0,0,1.0,1,0.0,1,1,0
2290,16,10,306,0,0,1.0,1,0.0,1,1,0
2291,50,19,543,0,0,1.0,1,0.0,1,1,0
2292,29,16,292,0,0,1.0,1,0.0,1,0,0
2293,41,25,349,0,0,1.0,1,0.0,1,1,0
2294,31,16,338,0,0,1.0,1,0.0,1,1,0
2295,59,24,626,0,0,1.0,1,0.0,1,1,0
2296,36,18,330,0,0,1.0,1,0.0,1,1,0
2297,31,19,315,0,0,1.0,1,0.0,1,1,0
2298,28,14,316,0,0,1.0,1,0.0,1,1,0
2299,60,20,527,0,0,1.0,1,0.0,1,0,0
2300,36,18,286,0,0,1.0,1,0.0,1,1,0
2301,26,19,311,0,0,1.0,1,0.0,1,1,0
2302,61,19,494,0,0,1.0,1,0.0,1,1,0
2303,18,23,272,0,0,1.0,1,0.0,1,1,0
2304,30,15,280,0,0,1.0,1,0.0,1,1,0
2305,22,14,260,0,0,1.0,1,0.0,1,1,0
2306,26,13,273,0,0,1.0,1,0.0,1,1,0
2307,29,18,309,0,0,1.0,1,0.0,1,0,0
2308,55,23,624,0,0,1.0,1,0.0,1,1,0
2309,58,48,481,0,0,1.0,1,0.0,1,1,0
2310,54,31,536,1,0,1.0,1,0.0,1,1,0
2311,28,16,325,0,0,1.0,1,0.0,1,1,0
2312,23,15,323,0,0,1.0,1,0.0,1,1,0
2313,32,21,326,0,0,1.0,1,0.0,1,1,0
2314,35,18,310,0,0,1.0,1,0.0,1,1,0
2315,20,9,334,0,0,1.0,1,0.0,1,1,0
2316,54,26,500,0,0,1.0,1,0.0,1,1,0
2317,36,0,2,0,0,1.0,1,0.0,1,1,0
2318,52,25,533,0,0,1.0,1,0.0,1,1,0
2319,30,22,270,0,0,1.0,1,0.0,1,1,0
2320,34,23,342,0,0,1.0,1,0.0,1,1,0
2321,20,11,294,0,0,1.0,1,0.0,1,1,0
2322,34,26,302,0,0,1.0,1,0.0,1,1,0
2323,34,21,316,0,0,1.0,1,0.0,1,1,0
2324,50,18,685,0,0,1.0,1,0.0,1,1,0
2325,26,11,302,0,0,1.0,1,0.0,1,1,0
2326,35,18,365,0,0,1.0,1,0.0,1,1,0
2327,29,23,306,0,0,1.0,1,0.0,1,0,0
2328,16,15,268,0,0,1.0,1,0.0,1,0,0
2329,63,28,535,0,0,1.0,1,0.0,1,1,0
2330,26,15,284,0,0,1.0,1,0.0,1,1,0
2331,34,20,280,0,0,1.0,1,0.0,1,1,0
2332,37,12,317,0,0,1.0,1,0.0,1,1,0
2333,41,20,332,0,0,1.0,1,0.0,1,0,0
2334,27,24,294,0,0,1.0,1,0.0,1,1,0
2335,34,14,319,0,0,1.0,1,0.0,1,0,0
2336,23,10,297,0,0,1.0,1,0.0,1,1,0
2337,27,16,318,0,0,1.0,1,0.0,1,1,0
2338,21,18,267,0,0,1.0,1,0.0,1,1,0
2339,35,17,313,0,0,1.0,1,0.0,1,1,0
2340,29,18,325,0,0,1.0,1,0.0,1,1,0
2341,30,9,264,0,0,1.0,1,0.0,1,1,0
2342,33,24,336,0,0,1.0,1,0.0,1,1,0
2343,25,14,302,0,0,1.0,1,0.0,1,1,0
2344,31,13,327,0,0,1.0,1,0.0,1,1,0
2345,37,23,310,0,0,1.0,1,0.0,1,1,0
2346,32,17,308,0,0,1.0,1,0.0,1,1,0
2347,33,11,345,0,0,1.0,1,0.0,1,1,0
2348,33,18,266,0,0,1.0,1,0.0,1,1,0
2349,34,16,275,0,0,1.0,1,0.0,1,1,0
2350,25,20,313,0,0,1.0,1,0.0,1,1,0
2351,38,13,320,0,0,1.0,1,0.0,1,0,0
2352,22,17,262,0,0,1.0,1,0.0,1,1,0
2353,20,17,304,0,0,1.0,1,0.0,1,1,0
2354,23,12,269,0,0,1.0,1,0.0,1,1,0
2355,47,16,328,0,0,1.0,1,0.0,1,0,0
2356,19,16,289,0,0,1.0,1,0.0,1,1,0
2357,67,22,668,5,0,1.0,1,0.0,1,0,0
2358,25,18,308,0,0,1.0,1,0.0,1,1,0
2359,37,20,326,0,0,1.0,1,0.0,1,1,0
2360,31,16,315,0,0,1.0,1,0.0,1,0,0
2361,32,14,293,0,0,1.0,1,0.0,1,1,0
2362,32,20,287,0,0,1.0,1,0.0,1,1,0
2363,54,21,514,0,0,1.0,1,0.0,1,1,0
2364,26,13,282,0,0,1.0,1,0.0,1,1,0
2365,25,15,274,0,0,1.0,1,0.0,1,1,0
2366,31,14,307,0,0,1.0,1,0.0,1,1,0
2367,28,18,297,0,0,1.0,1,0.0,1,1,0
2368,28,25,269,0,0,1.0,1,0.0,1,1,0
2369,21,17,303,0,0,1.0,1,0.0,1,1,0
2370,20,15,319,0,0,1.0,1,0.0,1,1,0
2371,24,12,272,0,0,1.0,1,0.0,1,1,0
2372,23,18,284,0,0,1.0,1,0.0,1,1,0
2373,20,18,277,0,0,1.0,1,0.0,1,1,0
2374,26,15,308,0,0,1.0,1,0.0,1,1,0
2375,30,20,313,0,0,1.0,1,0.0,1,1,0
2376,31,19,267,0,0,1.0,1,0.0,1,1,0
2377,23,19,319,0,0,1.0,1,0.0,1,1,0
2378,33,13,341,0,0,1.0,1,0.0,1,1,0
2379,29,19,228,0,0,1.0,1,0.0,1,1,0
2380,32,21,289,0,0,1.0,1,0.0,1,1,0
2381,17,21,284,0,0,1.0,1,0.0,1,0,0
2382,31,15,317,0,0,1.0,1,0.0,1,1,0
2383,23,16,299,0,0,1.0,1,0.0,1,1,0
2384,30,16,293,0,0,1.0,1,0.0,1,1,0
2385,29,19,298,0,0,1.0,1,0.0,1,1,0
2386,27,14,289,0,0,1.0,1,0.0,1,0,0
2387,23,23,288,0,0,1.0,1,0.0,1,1,0
2388,26,19,280,0,0,1.0,1,0.0,1,1,0
2389,34,10,281,0,0,1.0,1,0.0,1,1,0
2390,22,12,314,0,0,1.0,1,0.0,1,1,0
2391,35,21,255,0,0,1.0,1,0.0,1,1,0
